point_id,time_s,X,Y,Z,A,C
point-0000190,87587.64806417415,198.23748421562664,279.75,-367.59852093010727,1.5707963267948966,-1.869995627136799
point-0000191,88094.84277739334,190.72700574934282,279.75,-371.477962637666,1.5707963267948966,-1.889942247159598
point-0000192,88602.0321272123,183.14064672067713,279.75,-375.2066353478658,1.5707963267948966,-1.9098888671823586
point-0000193,89109.21631906246,175.48142950550283,279.75,-378.78305559432835,1.5707963267948966,-1.9298354872051482
point-0000194,89616.39556029227,167.75240546665395,279.75,-382.20580048854845,1.5707963267948966,-1.9497821072279744
point-0000195,90123.57006008708,159.95665373994512,279.75,-385.4735082859868,1.5707963267948966,-1.9697287272507098
point-0000196,90510.9153403848,153.9562006984549,279.75,-387.8549640754416,1.5707963267948966,-1.984905467480848
point-0000197,90756.67427854132,150.1256288115166,279.75,-389.3054088493925,1.5707963267948966,-1.9944452270660735
point-0000198,91144.03537899177,144.06814415609773,279.75,-391.538579793731,1.5707963267948966,-2.009621967296422
point-0000199,91651.19501879718,136.0909439639137,279.75,-394.3335304882522,1.5707963267948966,-2.029568587319124
point-0000200,92158.35085934203,128.0595860282028,279.75,-396.96861901456003,1.5707963267948966,-2.049515207341896
point-0000201,92665.50311830295,119.97726976964077,279.75,-399.4427969811261,1.5707963267948966,-2.0694618273646843
point-0000202,93172.65201469426,111.84721488289813,279.75,-401.7550800189796,1.5707963267948966,-2.089408447387508
point-0000203,93679.79776878118,103.6726600557248,279.75,-403.9045481733223,1.5707963267948966,-2.1093550674102928
point-0000204,94186.94060200248,95.45686168031807,279.75,-405.89034626956254,1.5707963267948966,-2.1293016874331006
point-0000205,94694.08073688018,87.20309255784943,279.75,-407.71168425352096,1.5707963267948966,-2.149248307455862
point-0000206,95201.21839694316,78.91464059623107,279.75,-409.3678375057864,1.5707963267948966,-2.1691949274786757
point-0000207,95708.3538066352,70.5948075021181,279.74999999999994,-410.8581471299806,1.5707963267948966,-2.1891415475015052
point-0000208,95965.15713761856,66.36952262476694,279.75,-411.5406740002222,1.5707963267948966,-2.1991148575127957
point-0000209,96221.96923998985,62.13763623056707,279.75,-412.18197283246917,1.5707963267948966,-2.2090881675242393
point-0000210,96729.10002774885,53.76499494186726,279.75,-413.33878792330626,1.5707963267948966,-2.229034787547069
point-0000211,97236.22933611885,45.370947601089455,279.74999999999994,-414.3281795257358,1.5707963267948966,-2.2489814075697896
point-0000212,97743.35739256376,36.95883792636067,279.75,-415.14975399432774,1.5707963267948966,-2.2689280275926564
point-0000213,98250.48442500505,28.53201682221635,279.75,-415.8031844539884,1.5707963267948966,-2.288874647615457
point-0000214,98757.61066175271,20.09384104613548,279.75,-416.28821093004296,1.5707963267948966,-2.3088212676381863
point-0000215,99264.73633141823,11.64767187304028,279.74999999999994,-416.60464045165793,1.5707963267948966,-2.3287678876610123
point-0000216,99771.86166281646,3.1968737581830453,279.75,-416.7523471286071,1.5707963267948966,-2.348714507683806
point-0000217,100278.98688489078,-5.255187001621067,279.74999999999994,-416.73127220136746,1.5707963267948966,-2.3686611277065976
point-0000218,100786.11222662136,-13.705143607214609,279.75,-416.54142406449296,1.5707963267948966,-2.3886077477293672
point-0000219,101173.53744659679,-20.157088559393486,279.74999999999994,-416.283783123774,1.5707963267948966,-2.403784487959531
point-0000220,101419.4969783811,-24.250937726684242,279.75,-416.071960570115,1.5707963267948966,-2.4133242475447543
point-0000221,101806.91988841031,-30.694553797767526,279.75,-415.6556826988341,1.5707963267948966,-2.4285009877749615
point-0000222,102314.04740046417,-39.118011719653964,279.75,-414.9601418662015,1.5707963267948966,-2.4484476077977604
point-0000223,102821.17604024036,-47.52591972075038,279.75,-414.0965324760374,1.5707963267948966,-2.4683942278205064
point-0000224,103328.30603548477,-55.91492856836899,279.74999999999994,-413.0651981093779,1.5707963267948966,-2.488340847843414
point-0000225,103835.43761342646,-64.28169654866284,279.74999999999994,-411.86654908098296,1.5707963267948966,-2.5082874678661113
point-0000226,104342.57100072419,-72.62289079668724,279.75,-410.50106227602214,1.5707963267948966,-2.5282340878889236
point-0000227,104849.7064233527,-80.93518862194225,279.74999999999994,-408.96928096040546,1.5707963267948966,-2.548180707911753
point-0000228,105356.84410652834,-89.21527883051246,279.74999999999994,-407.2718145646213,1.5707963267948966,-2.5681273279345116
point-0000229,105863.9842746285,-97.45986304252463,279.75,-405.4093384412546,1.5707963267948966,-2.5880739479572985
point-0000230,106371.1271510998,-105.66565700431795,279.75,-403.3825935963165,1.5707963267948966,-2.608020567980114
point-0000231,106627.87830992074,-109.80762113532424,279.74999999999994,-402.30762113533365,1.5707963267948966,-2.617993877991476
point-0000232,106884.61495298102,-113.9386631318396,279.75,-401.19233901198777,1.5707963267948966,-2.627967188002909
point-0000233,107391.76547618146,-122.05708653563764,279.75,-398.83944609082374,1.5707963267948966,-2.6479138080256654
point-0000234,107898.91946168897,-130.12696439247932,279.75,-396.32489830905234,1.5707963267948966,-2.6678604280484683
